범주,범주코드,대표전용면적_m2,적용면적범위,파일명,파일경로,검색어,검색제목,원본문서URL,원본이미지URL,최종이미지URL,출처도메인,가로,세로,가로세로비,원본파일크기,이미지해시,검색점수,검토상태
전용39,39,39,40㎡ 미만,floorplan_39_01.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_01.jpg,대한민국 아파트 전용 39㎡ 평면도,부산 대신 더샵 10년 공공임대주택 전용면적 39㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/05/10-39.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgZuxO4S3pWPlGQlhy98RFSKk9R__HpIZIGyW_D9ri3-djW5kyVMCcQNIK1ny-xOYgCZ6LzgA8uStKXm0v_MiLIqpLJKPqhlgmfYREwDXJVpRELHT3gXoIWOEpWbMPqSlCMpCuXJX2g8U0/s1600/STS39.PNG,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgZuxO4S3pWPlGQlhy98RFSKk9R__HpIZIGyW_D9ri3-djW5kyVMCcQNIK1ny-xOYgCZ6LzgA8uStKXm0v_MiLIqpLJKPqhlgmfYREwDXJVpRELHT3gXoIWOEpWbMPqSlCMpCuXJX2g8U0/s1600/STS39.PNG,minorcastle.blogspot.com,1600,1311,1.22,797900,0000ff00f700f704f700f700f700f700f700f710f720f700e700f700e700ffff,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_02.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_02.jpg,대한민국 아파트 전용 39㎡ 평면도,성남판교 A24-1블록 국민임대주택 백현마을 휴먼시아 4단지 아파트 전용면적 39㎡형·46㎡형·51㎡형 평면도 ...,https://minorcastle.blogspot.com/2023/05/a24-1-4-394651.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9tXuGwKFvRWQ10JeA7L4SPX2H-AOkCs6nerRbrPW7vFIgIZkH7pV0e7TeQcneBMTJzzZWcBMLyU3HyCBia1gJ-fNvrD8NQQKpbTlELB2fqxbzRe7evlj5dCs-0y-aQAw1JU7ZLwPN7wkpE5RY_h5qFd810UVBCsxI6ca1GNRk0yJQYlIjPv645QE5/s16000/SNPGA24-1BL39B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9tXuGwKFvRWQ10JeA7L4SPX2H-AOkCs6nerRbrPW7vFIgIZkH7pV0e7TeQcneBMTJzzZWcBMLyU3HyCBia1gJ-fNvrD8NQQKpbTlELB2fqxbzRe7evlj5dCs-0y-aQAw1JU7ZLwPN7wkpE5RY_h5qFd810UVBCsxI6ca1GNRk0yJQYlIjPv645QE5/s16000/SNPGA24-1BL39B.png,minorcastle.blogspot.com,2439,2631,0.927,1072845,9fff8fff0fff0f97af03af1b2f032f032f03ff03ff4bff03ff03ff03ffffffff,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_03.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_03.jpg,대한민국 아파트 전용 39㎡ 평면도,수원세류지구 LH 수원센트럴타운 2단지 전용면적 39㎡·51㎡·59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2016/04/lh-2-395159.html,https://1.bp.blogspot.com/-XmwhJlxB34M/VvyKp9L--8I/AAAAAAAAAZ8/1Q-qhNqZNYonki8I_-s8pvDxDJ62gde1w/s1600/2B_39A.png,https://1.bp.blogspot.com/-XmwhJlxB34M/VvyKp9L--8I/AAAAAAAAAZ8/1Q-qhNqZNYonki8I_-s8pvDxDJ62gde1w/s1600/2B_39A.png,minorcastle.blogspot.com,1600,1089,1.469,538698,00009fff9ff99ff99fff9fcf1187118313c111e119f111f31fff1f81ff00ffff,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_04.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_04.jpg,대한민국 아파트 전용 39㎡ 평면도,래미안 안양 메가트리아 아파트 전용면적 39㎡형·49㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2023/08/3949.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi3EW1BaSLNUZTBh6WiLAj_1PuQdDrgYZbCqjPeXPaPAgKlSSUGGaJy61QX61KZkgOLJuzNJwr6zeHzC_-n896mCt2Bj2_MtDQHjdjABAK5T01mb2IjERx94VsSbFtvOP0FwXEj2rOmkbkemDddmEwxFoy5kRcyDss-lHKaNVmxjeaVWlEnhFYzVFaQsOI/s5801/RMAAYMGT05APT39A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi3EW1BaSLNUZTBh6WiLAj_1PuQdDrgYZbCqjPeXPaPAgKlSSUGGaJy61QX61KZkgOLJuzNJwr6zeHzC_-n896mCt2Bj2_MtDQHjdjABAK5T01mb2IjERx94VsSbFtvOP0FwXEj2rOmkbkemDddmEwxFoy5kRcyDss-lHKaNVmxjeaVWlEnhFYzVFaQsOI/s5801/RMAAYMGT05APT39A.png,minorcastle.blogspot.com,5801,3513,1.651,2722010,1bff1fff1fff1fcfff87ef87c7c3c7c3c7c1c7e1c7e1c7f3c7ffe7bfffff0000,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_05.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_05.jpg,대한민국 아파트 전용 39㎡ 평면도,대전 LH이스트시티 2블록 전용면적 39㎡·46㎡·59㎡·74㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/04/lh-2-39465974.html,https://1.bp.blogspot.com/-AT_6gBJvCcA/WsbpHbAI9LI/AAAAAAAABhk/JhFxbrZY6HAVtUMiV0W2_ZyMAu0mwdEVACLcBGAs/s1600/DD39A.PNG,https://1.bp.blogspot.com/-AT_6gBJvCcA/WsbpHbAI9LI/AAAAAAAABhk/JhFxbrZY6HAVtUMiV0W2_ZyMAu0mwdEVACLcBGAs/s1600/DD39A.PNG,minorcastle.blogspot.com,1000,942,1.062,312705,ffffffefffe3fce7f007e01fc03f807f80ff81ffe3e3fff3fff7ffe7ffe7ffff,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_06.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_06.jpg,대한민국 아파트 전용 39㎡ 평면도,목포대성 LH천년나무 10년 공공임대 39㎡·51㎡ 및 분양주택 84㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/03/lh-10-3951-84.html,https://1.bp.blogspot.com/-i9bxR-Q2ngU/WqxwJ2qpi-I/AAAAAAAAAzM/UEFKS0nTueoTaDdcnSFgFr4r4WVzgqmFQCLcBGAs/s1600/MPDS_39AB.png,https://1.bp.blogspot.com/-i9bxR-Q2ngU/WqxwJ2qpi-I/AAAAAAAAAzM/UEFKS0nTueoTaDdcnSFgFr4r4WVzgqmFQCLcBGAs/s1600/MPDS_39AB.png,minorcastle.blogspot.com,1600,929,1.722,667973,1f0107013f9fffffffbfbfbfe7f7c3e3c7e387e187f1a1d089d889d9f9dfffff,30,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_07.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_07.jpg,대한민국 아파트 전용 39㎡ 평면도,통영북신 행복주택 통영 해모로 오션힐 아파트 39A형·39B형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2022/12/39a39b.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVLRK7F1Fjg2tMXsjKgAevIMG5IEoR84PN-P_mkeWwMu5XrKXFbOv-lkS83HYNx5ZpmWOqzMDbQaBedNiRmPTUJb1Nv8KXY7P1Gi5fpTzjKT89fhYrFua2USej5IBeaATtY7gWa3y3P8-w85PNQSDb19UM4glw37lAJA1iGOOyl_p2nlvChqisQPiT/s16000/TYBSHP39.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVLRK7F1Fjg2tMXsjKgAevIMG5IEoR84PN-P_mkeWwMu5XrKXFbOv-lkS83HYNx5ZpmWOqzMDbQaBedNiRmPTUJb1Nv8KXY7P1Gi5fpTzjKT89fhYrFua2USej5IBeaATtY7gWa3y3P8-w85PNQSDb19UM4glw37lAJA1iGOOyl_p2nlvChqisQPiT/s16000/TYBSHP39.png,minorcastle.blogspot.com,5041,2681,1.88,1763912,3fff3fffe1e161e021e0f1e0e1e0e1e0e1e0e1e061e021e0e1e0e1e1f7ffffff,27,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_08.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_08.jpg,대한민국 아파트 전용 39㎡ 평면도,부산전포 LH아파트 국민임대주택 33형·39형·46A형·46B형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2022/12/lh-333946a46b.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg7MobYmmB97I-LcVkuip4teUxOt40TwVAJ-oGyJyENMCBSFPI-xq6diNIUELkVP2WCbAXjvx03XiO0jWtdJ7fUtm-koJyif2O50ypyEB-aoHmymqKlNsiXJ6SYJ04gwxx3woz5sWTeHc2k0dHNC7zxTLQHtl0WBoK6OWwkKejM5LaI6R8Qt_HGsYxc/s16000/BSJPLHAPT39.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg7MobYmmB97I-LcVkuip4teUxOt40TwVAJ-oGyJyENMCBSFPI-xq6diNIUELkVP2WCbAXjvx03XiO0jWtdJ7fUtm-koJyif2O50ypyEB-aoHmymqKlNsiXJ6SYJ04gwxx3woz5sWTeHc2k0dHNC7zxTLQHtl0WBoK6OWwkKejM5LaI6R8Qt_HGsYxc/s16000/BSJPLHAPT39.png,minorcastle.blogspot.com,2601,2873,0.905,1480317,0fff0fff0f1f3c0f0c077e010f01ff83ffcfffff7fc7ff87ff87ff87ff87ffff,27,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_09.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_09.jpg,대한민국 아파트 전용 39㎡ 평면도,부산범천 국민임대주택 범천LH아파트 33A형·39A형·39B형·46A형·46B형·51A형 평면도 - dyurwitcherry's ...,https://minorcastle.blogspot.com/2022/12/lh-33a39a39b46a46b51a.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhbiwe8glUc5OfNG4yzS1Fz58AMtCNJnTLniHMxEc4tQDaib5dZkxKG8MMSkaYhYsMkMvumSsr7ZmK3VfYVVM3dHl0JEb_c_DGYNMPbG-PenBwy-cYZq0IlmG3jrvu0B_sEXqLClw_1lt-9u3OH3MbP1XhVQ1UwjWHTFIUmvvhjmC3Axeg8yetgR8_0/s2409/BSBCLHAPT39B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhbiwe8glUc5OfNG4yzS1Fz58AMtCNJnTLniHMxEc4tQDaib5dZkxKG8MMSkaYhYsMkMvumSsr7ZmK3VfYVVM3dHl0JEb_c_DGYNMPbG-PenBwy-cYZq0IlmG3jrvu0B_sEXqLClw_1lt-9u3OH3MbP1XhVQ1UwjWHTFIUmvvhjmC3Axeg8yetgR8_0/s2409/BSBCLHAPT39B.png,minorcastle.blogspot.com,2409,1239,1.944,1155315,fffff3ffe1f8e1f8e1f0c1d0c310c3f083f083f033ff17ff07f88710cff8ffff,27,검토필요
전용39,39,39,40㎡ 미만,floorplan_39_10.jpg,아파트_공통_이미지\평면도\전용39\floorplan_39_10.jpg,대한민국 아파트 전용 39㎡ 평면도,부산전포 LH아파트 국민임대주택 33형·39형·46A형·46B형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2022/12/lh-333946a46b.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9MfFo2rtlhRLCInG54_aRc_4NqlHVjISo-4mir5CyvmTojlGdcbbMX8mzKOzWROch97yN4cr7mlbyvONkIky6ka3QKKuxEthQ7S_CeCVmJ_7XqucblATdDuT2k_YahdnVP7YHBCOJfvxqgk1vboCvgkxkql_ZdhZJum1n4Q6z43oZvhmmYSMs7l1I/s2881/BSJPLHAPT46A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9MfFo2rtlhRLCInG54_aRc_4NqlHVjISo-4mir5CyvmTojlGdcbbMX8mzKOzWROch97yN4cr7mlbyvONkIky6ka3QKKuxEthQ7S_CeCVmJ_7XqucblATdDuT2k_YahdnVP7YHBCOJfvxqgk1vboCvgkxkql_ZdhZJum1n4Q6z43oZvhmmYSMs7l1I/s2881/BSJPLHAPT46A.png,minorcastle.blogspot.com,2601,2881,0.903,1261616,0fff0fff0f9f3f010e01fc030807fe0fff9fffffffafff07ff07ff07ff07ffff,27,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_01.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_01.jpg,대한민국 아파트 전용 49㎡ 평면도,단위세대 평면도 | ksapt,https://jmg5725.wixsite.com/ksapt/publications-,"https://static.wixstatic.com/media/f2d9fe_5bcd5938eb3b4119b2f33e14ee8f8960.jpg/v1/fill/w_777,h_457,al_c,q_80,usm_0.66_1.00_0.01/f2d9fe_5bcd5938eb3b4119b2f33e14ee8f8960.jpg","https://static.wixstatic.com/media/f2d9fe_5bcd5938eb3b4119b2f33e14ee8f8960.jpg/v1/fill/w_777,h_457,al_c,q_80,usm_0.66_1.00_0.01/f2d9fe_5bcd5938eb3b4119b2f33e14ee8f8960.jpg",jmg5725.wixsite.com,777,457,1.7,57345,8fffffffffff8efd9c1fbc05f007e007e007e007e087e08780071fffb9ffffff,32,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_02.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_02.jpg,대한민국 아파트 전용 49㎡ 평면도,인천가정지구 8블록 10년 공공임대주택 전용면적 49㎡·59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/04/8-10-4959.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh2qAHi62Z_vE-mlIH5Y4gDWtxj0xkpmYrBHiDu4D3fr6HjxNAzaYHxoVykvlr15utJLOtuRD8q92uFOT1n8LQ0UCg9Yfi4fg93GuAgT1rClw-cY46lvFPkwWRM_rIqBAD_XZRMRZ8JgK4/s1600/ICGJ8BL_49A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh2qAHi62Z_vE-mlIH5Y4gDWtxj0xkpmYrBHiDu4D3fr6HjxNAzaYHxoVykvlr15utJLOtuRD8q92uFOT1n8LQ0UCg9Yfi4fg93GuAgT1rClw-cY46lvFPkwWRM_rIqBAD_XZRMRZ8JgK4/s1600/ICGJ8BL_49A.png,minorcastle.blogspot.com,1600,1013,1.579,793098,3fff7f8f1fa731f335e13fc123c1238121a3318331c3e1e7f3ffff00ff00ff00,30,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_03.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_03.jpg,대한민국 아파트 전용 49㎡ 평면도,래미안 안양 메가트리아 아파트 전용면적 39㎡형·49㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2023/08/3949.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjPC3eST4IT4BW0SW_konq1sAOfoTnEGozUMOxH46muRA_RGjIsXS2KS_qDnwy5DJWrwQ-p38-fpuEd2WqDRXJ2j-F9I7donihHeHykho9KiEjCB1F4bkzlFWczot9Yo4W0oOszP6VvaEyP4oZ9PtF6kW2S7N7J5N8atbVZ2xtfcDwlbDsTZSlXkHKpUkc/s5793/RMAAYMGT05APT49A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjPC3eST4IT4BW0SW_konq1sAOfoTnEGozUMOxH46muRA_RGjIsXS2KS_qDnwy5DJWrwQ-p38-fpuEd2WqDRXJ2j-F9I7donihHeHykho9KiEjCB1F4bkzlFWczot9Yo4W0oOszP6VvaEyP4oZ9PtF6kW2S7N7J5N8atbVZ2xtfcDwlbDsTZSlXkHKpUkc/s5793/RMAAYMGT05APT49A.png,minorcastle.blogspot.com,5793,3509,1.651,2564977,13ff1fff1fff1fffffc7ff83c783c7c1c7c1c7c1c7e3c7e7c7f7ffffffff0000,30,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_04.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_04.jpg,대한민국 아파트 전용 49㎡ 평면도,"세곡2지구 4단지 장기전세주택 평면도 59㎡형, 84㎡형 | 아파트 평면도, 심즈 집, 주택평면도",https://kr.pinterest.com/pin/521010250653742476/,https://i.pinimg.com/736x/84/cf/ce/84cfce539948e4b8493b965b8754a69a.jpg,https://i.pinimg.com/736x/84/cf/ce/84cfce539948e4b8493b965b8754a69a.jpg,kr.pinterest.com,700,450,1.556,52414,ffffffffc03fc03fc03fc43fc007c003c003c003c003c003c003c03fffffffff,28,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_05.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_05.jpg,대한민국 아파트 전용 49㎡ 평면도,전주반월2지구 국민임대주택 전용면적 26㎡·37㎡·46㎡형 평면도 - MINOR CASTLE™,http://minorcastle.blogspot.com/2018/04/2-263746.html,https://1.bp.blogspot.com/-xuGmlwdB9s8/WsVrkS7VS2I/AAAAAAAABbo/78NEmlSbcmoar_d_tLDqtoUWzP0_7ffVgCLcBGAs/s1600/JJBW_46.png,https://1.bp.blogspot.com/-xuGmlwdB9s8/WsVrkS7VS2I/AAAAAAAABbo/78NEmlSbcmoar_d_tLDqtoUWzP0_7ffVgCLcBGAs/s1600/JJBW_46.png,minorcastle.blogspot.com,1600,1067,1.5,512009,3fff3fff3fff3fe331e131c131c13183318331c731ff3fff3ff73ff73fff3fff,23,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_06.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_06.jpg,대한민국 아파트 전용 49㎡ 평면도,대구도남지구 A2블록 행복주택 대구도남 LH 2단지 아파트 전용면적 16㎡·26㎡·44㎡형 평면도 - dyurwitcherry ...,https://minorcastle.blogspot.com/2023/07/a2-lh-2-162644.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEimSA1FoY8WUaydzPBEPndrt_JwBDBk3NKjWlqVfzeJrq51dVSYiFgRafIHVOK1V3_B9JVSyiSI5F4ZFKOukRjAS2bG01ydr11N9bPXvLWcPNa4YPL294La5JQzbf0dfF1KRYkhOf6WuyFpqHKfA0yQwogVkPzYkUIml6nqRfU7-kXVEAkOgpvTiAK1bWg/s5508/DGDNA2BL44B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEimSA1FoY8WUaydzPBEPndrt_JwBDBk3NKjWlqVfzeJrq51dVSYiFgRafIHVOK1V3_B9JVSyiSI5F4ZFKOukRjAS2bG01ydr11N9bPXvLWcPNa4YPL294La5JQzbf0dfF1KRYkhOf6WuyFpqHKfA0yQwogVkPzYkUIml6nqRfU7-kXVEAkOgpvTiAK1bWg/s5508/DGDNA2BL44B.png,minorcastle.blogspot.com,5508,3463,1.591,4001665,fffb3feb3fc3218721032383238121c123c123e33fef3fff3fff3fff3fffffff,23,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_07.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_07.jpg,대한민국 아파트 전용 49㎡ 평면도,마곡지구 8단지 장기전세주택 전용면적 59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2016/03/8-59.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVDRCFUIDiLqx-Ac61trF-gm2KbOL140pvWYLhX7ytD8GfvQWYela4Sy8HhnJncmT3sgbKgl27lWfPaat-cy7vodM6JU3Ch1CDw4mmmLPX6MLss6R7d8HOeFi2DL3XUykbDpygq1aUmwk/s1600/M8_59A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVDRCFUIDiLqx-Ac61trF-gm2KbOL140pvWYLhX7ytD8GfvQWYela4Sy8HhnJncmT3sgbKgl27lWfPaat-cy7vodM6JU3Ch1CDw4mmmLPX6MLss6R7d8HOeFi2DL3XUykbDpygq1aUmwk/s1600/M8_59A.png,minorcastle.blogspot.com,730,830,0.88,292444,03ff03ff03ffdff7ffffff87fe07fe07fc07c007c007c007c007c007fb87ffff,21,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_08.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_08.jpg,대한민국 아파트 전용 49㎡ 평면도,"세곡2지구 4단지 장기전세주택 평면도 59㎡형, 84㎡형 | 평면도, 아파트 평면도, 집 평면도",https://kr.pinterest.com/pin/639511215806201984/,https://i.pinimg.com/originals/72/cb/bd/72cbbdb670e03608b24eba5996c2ca23.png,https://i.pinimg.com/originals/72/cb/bd/72cbbdb670e03608b24eba5996c2ca23.png,kr.pinterest.com,700,480,1.458,260229,fffffe3fe03fe01fe01fe01fe007e007e007e007e007e007e007e01ff03fffff,21,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_09.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_09.jpg,대한민국 아파트 전용 49㎡ 평면도,'이웃뷰 논란' 둔촌주공…전타입 평면도 보니 | Save Internet 뉴데일리,https://biz.newdaily.co.kr/site/data/html/2022/11/22/2022112200155.html,https://image.newdaily.co.kr/site/data/img/2022/11/22/2022112200155_3.jpg,https://image.newdaily.co.kr/site/data/img/2022/11/22/2022112200155_3.jpg,biz.newdaily.co.kr,640,443,1.445,55795,01fc01fffffffffdfffff0fff07df03cf01df01cf01ef01df03ffffffffe03f8,21,검토필요
전용49,49,49,40㎡ 이상 54㎡ 미만,floorplan_49_10.jpg,아파트_공통_이미지\평면도\전용49\floorplan_49_10.jpg,대한민국 아파트 전용 49㎡ 평면도,김포 포스코 아파트,https://poscoapt.creatorlink.net/평면도,https://storage.googleapis.com/cr-resource/image/1ac70a7d7086300c43fe8c7e686d5e9a/poscoapt/1920/f0594cf87208569a9b1fe1d94c9d47b5.jpg,https://storage.googleapis.com/cr-resource/image/1ac70a7d7086300c43fe8c7e686d5e9a/poscoapt/1920/f0594cf87208569a9b1fe1d94c9d47b5.jpg,poscoapt.creatorlink.net,1920,1124,1.708,690315,ffff1f1f081cfff387c381cb91c1818991898193818b838bff83ffffffffffff,20,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_01.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_01.jpg,대한민국 아파트 전용 59㎡ 평면도,위례 A3-3a블록 10년 공공임대주택 전용면적 51㎡형·59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2022/10/a3-3a-10-5159.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgrENmb9G1MwXb2Kj1hGr9d95nAmmlNNIk43Z4GsDwpVKKdhski6DpTiaYXaZP7AfirrHXxy0-cSQc9IxLVue-XZ59Ctjm9m1ZwE4j-jPogvtsbayGTmP89ATjyOQuTNzwnr0K8wjkoDXCdr11p3Y0e7tQ_W4N7NxUwWlAna8mCSvG2X_JCN80oWq3f/s3099/WRA3-3aBL10Y59B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgrENmb9G1MwXb2Kj1hGr9d95nAmmlNNIk43Z4GsDwpVKKdhski6DpTiaYXaZP7AfirrHXxy0-cSQc9IxLVue-XZ59Ctjm9m1ZwE4j-jPogvtsbayGTmP89ATjyOQuTNzwnr0K8wjkoDXCdr11p3Y0e7tQ_W4N7NxUwWlAna8mCSvG2X_JCN80oWq3f/s3099/WRA3-3aBL10Y59B.png,minorcastle.blogspot.com,3099,1707,1.815,1114677,1fff1fff187f0c7f187f1c7f103f103f1a3f183f1abf1a3018301c701ff01ff3,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_02.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_02.jpg,대한민국 아파트 전용 59㎡ 평면도,나주빛가람 B8블록 10년 공공임대주택 LH 빛가람 3단지 아파트 전용면적 59㎡형·74㎡형·84㎡형 평면도 ...,https://minorcastle.blogspot.com/2023/07/b8-10-lh-3-597484.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgw4WB2DEU0KkVyQYj7gArUjvDqgX-viG2I7upOPEKdYPMbr84aHRRVkpaFCzO37L1yM4v3FNspoiEf6AYUIi5yhVVccPlx4xyAm0WXf9W_cPrO33saOxRWSl1Do77hOFDR5rnk9U2kd0jTUwkKnx1LBO1ReNf2q8P1uNZeReRj2fvz2HOgo2iZEib91VM/s3029/NJVGRLH3APT59.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgw4WB2DEU0KkVyQYj7gArUjvDqgX-viG2I7upOPEKdYPMbr84aHRRVkpaFCzO37L1yM4v3FNspoiEf6AYUIi5yhVVccPlx4xyAm0WXf9W_cPrO33saOxRWSl1Do77hOFDR5rnk9U2kd0jTUwkKnx1LBO1ReNf2q8P1uNZeReRj2fvz2HOgo2iZEib91VM/s3029/NJVGRLH3APT59.png,minorcastle.blogspot.com,2793,3029,0.922,1512407,1fff1fff1f0f5e0f5e0fde0fdfffdffffedffc03fc01f843f8c3fc07ff87ffff,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_03.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_03.jpg,대한민국 아파트 전용 59㎡ 평면도,LH강남힐스테이트 장기전세주택 전용면적 23㎡·46㎡·51㎡·59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2012/11/lh-23465159.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4un-NO-ug3qHcuy1GhpMyzjRFuLAjhQU4jGzB-9nC1ggYTXIVfx7zNZqXXLOnI1TahI32MLfecoUsWLD5PJz463KOAwv2zGzIccyxlhM6AUXDjs8pGZUq-zDNlVqBznsT9MWjzMcOTiY/s1600/GNA5BL_59A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj4un-NO-ug3qHcuy1GhpMyzjRFuLAjhQU4jGzB-9nC1ggYTXIVfx7zNZqXXLOnI1TahI32MLfecoUsWLD5PJz463KOAwv2zGzIccyxlhM6AUXDjs8pGZUq-zDNlVqBznsT9MWjzMcOTiY/s1600/GNA5BL_59A.png,minorcastle.blogspot.com,1263,869,1.453,478203,0af30fe11fe1fffbffffffffc7e383c383c3c1c3c5c3e1c3e3c3ffc3ffe7bfff,30,검토필요
